C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_481.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_481.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_481.jpg,0,0.1214526,0,0.03978103
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_550.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_550.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_550.jpg,0,0.302469,0,0.1974721
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_618.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_618.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_618.jpg,0,0.5384373,0,0.6027697
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_687.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_687.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_687.jpg,0,0.7127075,0,1.061622
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_755.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_755.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_755.jpg,0,0.9042017,0,1.641559
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_823.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_823.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_823.jpg,0,1,0,2.569294
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_892.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_892.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_892.jpg,0,1,0,3.271577
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_20_963.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_20_963.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_20_963.jpg,-0.1,1,0,4.211295
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_036.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_036.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_036.jpg,-0.3,1,0,5.130454
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_102.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_102.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_102.jpg,-0.45,1,0,5.804682
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_173.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_173.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_173.jpg,0,1,0,6.456369
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_241.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_241.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_241.jpg,0,1,0,7.355588
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_309.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_309.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_309.jpg,0,1,0,8.036248
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_379.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_379.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_379.jpg,0,1,0,8.93832
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_445.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_445.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_445.jpg,0,1,0,9.610298
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_513.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_513.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_513.jpg,0,1,0,10.27832
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_582.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_582.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_582.jpg,0,1,0,11.16285
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_650.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_650.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_650.jpg,0,1,0,11.65975
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_722.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_722.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_722.jpg,0,1,0,12.67763
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_789.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_789.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_789.jpg,0,1,0,13.22502
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_858.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_858.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_858.jpg,-0.2,1,0,14.28022
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_924.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_924.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_924.jpg,-0.35,1,0,14.66655
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_21_991.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_21_991.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_21_991.jpg,-0.5000001,1,0,15.46036
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_062.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_062.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_062.jpg,0,1,0,16.20581
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_135.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_135.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_135.jpg,0,1,0,16.60342
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_206.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_206.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_206.jpg,0,1,0,17.45033
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_274.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_274.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_274.jpg,-0.05,1,0,18.26726
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_341.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_341.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_341.jpg,-0.25,1,0,19.05465
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_409.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_409.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_409.jpg,-0.4,1,0,19.47195
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_478.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_478.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_478.jpg,-0.6000001,1,0,20.16941
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_544.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_544.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_544.jpg,0,1,0,20.73392
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_619.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_619.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_619.jpg,0,1,0,21.47447
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_691.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_691.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_691.jpg,0,1,0,22.0502
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_760.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_760.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_760.jpg,-0.05,1,0,22.83976
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_827.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_827.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_827.jpg,-0.2,1,0,23.42289
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_895.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_895.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_895.jpg,-0.35,1,0,23.95978
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_22_966.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_22_966.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_22_966.jpg,-0.5500001,1,0,24.60485
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_034.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_034.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_034.jpg,0,1,0,25.10728
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_108.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_108.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_108.jpg,0,1,0,25.85186
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_175.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_175.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_175.jpg,0,1,0,26.41893
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_242.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_242.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_242.jpg,-0.2,1,0,27.16455
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_313.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_313.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_313.jpg,-0.35,1,0,27.68009
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_385.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_385.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_385.jpg,-0.5500001,1,0,28.28478
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_453.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_453.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_453.jpg,-0.7,1,0,28.67266
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_527.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_527.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_527.jpg,0,1,0,29.35303
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_600.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_600.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_600.jpg,0,1,0,30.07063
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_668.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_668.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_668.jpg,0,1,0,30.18958
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_738.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_738.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_738.jpg,0,1,0,30.19042
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_808.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_808.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_808.jpg,0,1,0,30.19032
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_877.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_877.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_877.jpg,0,1,0,30.19034
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_23_944.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_23_944.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_23_944.jpg,0,1,0,30.19031
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_012.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_012.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_012.jpg,-0.05,1,0,30.18972
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_082.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_082.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_082.jpg,-0.25,1,0,30.17484
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_150.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_150.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_150.jpg,-0.4,1,0,30.15754
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_218.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_218.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_218.jpg,0,1,0,30.18668
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_291.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_291.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_291.jpg,0,1,0,30.18897
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_363.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_363.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_363.jpg,0,1,0,30.19012
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_434.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_434.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_434.jpg,-0.15,1,0,30.18624
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_504.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_504.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_504.jpg,-0.35,1,0,30.16533
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_574.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_574.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_574.jpg,-0.5000001,1,0,30.14694
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_644.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_644.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_644.jpg,0,1,0,30.18747
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_714.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_714.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_714.jpg,0,1,0,30.18948
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_783.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_783.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_783.jpg,0,1,0,30.19019
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_851.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_851.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_851.jpg,0,1,0,30.19026
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_923.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_923.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_923.jpg,0,1,0,30.19028
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_24_990.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_24_990.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_24_990.jpg,0,1,0,30.19029
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_062.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_062.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_062.jpg,0,1,0,30.19055
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_131.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_131.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_131.jpg,0,1,0,30.19031
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_202.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_202.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_202.jpg,0,1,0,30.19032
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_273.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_273.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_273.jpg,-0.05,1,0,30.18906
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_345.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_345.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_345.jpg,-0.25,1,0,30.17472
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_414.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_414.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_414.jpg,-0.4,1,0,30.15749
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_486.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_486.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_486.jpg,0,1,0,30.18655
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_561.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_561.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_561.jpg,0,1,0,30.18963
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_630.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_630.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_630.jpg,0,1,0,30.19009
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_702.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_702.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_702.jpg,0,1,0,30.19025
C:\Users\Dell\Desktop\Self_driving_Data\IMG\center_2019_04_29_09_46_25_769.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\left_2019_04_29_09_46_25_769.jpg,C:\Users\Dell\Desktop\Self_driving_Data\IMG\right_2019_04_29_09_46_25_769.jpg,0,1,0,30.19028
